#cleaned version removed '.1' from all the accessions.
Assembly	Genome_Acc	RefSeq_Acc	GenBank_Acc	NCBI_name
ASM15162v1	na	NW_004619069	BABH01052672	GPS_001649961
ASM15162v1	na	NW_004619070	BABH01052671	GPS_001649962
ASM15162v1	na	NW_004619071	BABH01052670	GPS_001649963
ASM15162v1	na	NW_004619072	BABH01052669	GPS_001649964
ASM15162v1	na	NW_004619073	BABH01052668	GPS_001649965
ASM15162v1	na	NW_004619074	BABH01052667	GPS_001649966
ASM15162v1	na	NW_004619075	BABH01052666	GPS_001649967
ASM15162v1	na	NW_004619076	BABH01052665	GPS_001649968
ASM15162v1	na	NW_004619077	BABH01052664	GPS_001649969
ASM15162v1	na	NW_004619078	BABH01052663	GPS_001649970
ASM15162v1	na	NW_004619079	BABH01052662	GPS_001649971
ASM15162v1	na	NW_004619080	BABH01052661	GPS_001649972
ASM15162v1	na	NW_004619081	BABH01052660	GPS_001649973
ASM15162v1	na	NW_004619082	BABH01052659	GPS_001649974
ASM15162v1	na	NW_004619083	BABH01052658	GPS_001649975
ASM15162v1	na	NW_004619084	BABH01052657	GPS_001649976
ASM15162v1	na	NW_004619085	BABH01052656	GPS_001649977
ASM15162v1	na	NW_004619086	BABH01052655	GPS_001649978
ASM15162v1	na	NW_004619087	BABH01052654	GPS_001649979
ASM15162v1	na	NW_004619088	BABH01052653	GPS_001649980
ASM15162v1	na	NW_004619089	BABH01052652	GPS_001649981
ASM15162v1	na	NW_004619090	BABH01052651	GPS_001649982
ASM15162v1	na	NW_004619091	BABH01052650	GPS_001649983
ASM15162v1	na	NW_004619092	BABH01052649	GPS_001649984
ASM15162v1	na	NW_004619093	BABH01052648	GPS_001649985
ASM15162v1	na	NW_004619094	BABH01052647	GPS_001649986
ASM15162v1	na	NW_004619095	BABH01052646	GPS_001649987
ASM15162v1	na	NW_004619096	BABH01052645	GPS_001649988
ASM15162v1	na	NW_004619097	BABH01052644	GPS_001649989
ASM15162v1	na	NW_004619098	BABH01052643	GPS_001649990
ASM15162v1	na	NW_004619099	BABH01052642	GPS_001649991
ASM15162v1	na	NW_004619100	BABH01052641	GPS_001649992
ASM15162v1	na	NW_004619101	BABH01052640	GPS_001649993
ASM15162v1	na	NW_004619102	BABH01052639	GPS_001649994
ASM15162v1	na	NW_004619103	BABH01052638	GPS_001649995
ASM15162v1	na	NW_004619104	BABH01052637	GPS_001649996
ASM15162v1	na	NW_004619105	BABH01052636	GPS_001649997
ASM15162v1	na	NW_004619106	BABH01052635	GPS_001649998
ASM15162v1	na	NW_004619107	BABH01052634	GPS_001649999
ASM15162v1	na	NW_004619108	BABH01052633	GPS_001650000
ASM15162v1	na	NW_004619109	BABH01052632	GPS_001650001
ASM15162v1	na	NW_004619110	BABH01052631	GPS_001650002
ASM15162v1	na	NW_004619111	BABH01052630	GPS_001650003
ASM15162v1	na	NW_004619112	BABH01052629	GPS_001650004
ASM15162v1	na	NW_004619113	BABH01052628	GPS_001650005
ASM15162v1	na	NW_004619114	BABH01052627	GPS_001650006
ASM15162v1	na	NW_004619115	BABH01052626	GPS_001650007
ASM15162v1	na	NW_004619116	BABH01052625	GPS_001650008
ASM15162v1	na	NW_004619117	BABH01052624	GPS_001650009
ASM15162v1	na	NW_004619118	BABH01052623	GPS_001650010
ASM15162v1	na	NW_004619119	BABH01052622	GPS_001650011
ASM15162v1	na	NW_004619120	BABH01052621	GPS_001650012
ASM15162v1	na	NW_004619121	BABH01052620	GPS_001650013
ASM15162v1	na	NW_004619122	BABH01052619	GPS_001650014
ASM15162v1	na	NW_004619123	BABH01052618	GPS_001650015
ASM15162v1	na	NW_004619124	BABH01052617	GPS_001650016
ASM15162v1	na	NW_004619125	BABH01052616	GPS_001650017
ASM15162v1	na	NW_004619126	BABH01052615	GPS_001650018
ASM15162v1	na	NW_004619127	BABH01052614	GPS_001650019
ASM15162v1	na	NW_004619128	BABH01052613	GPS_001650020
ASM15162v1	na	NW_004619129	BABH01052612	GPS_001650021
ASM15162v1	na	NW_004619130	BABH01052611	GPS_001650022
ASM15162v1	na	NW_004619131	BABH01052610	GPS_001650023
ASM15162v1	na	NW_004619132	BABH01052609	GPS_001650024
ASM15162v1	na	NW_004619133	BABH01052608	GPS_001650025
ASM15162v1	na	NW_004619134	BABH01052607	GPS_001650026
ASM15162v1	na	NW_004619135	BABH01052606	GPS_001650027
ASM15162v1	na	NW_004619136	BABH01052605	GPS_001650028
ASM15162v1	na	NW_004619137	BABH01052604	GPS_001650029
ASM15162v1	na	NW_004619138	BABH01052603	GPS_001650030
ASM15162v1	na	NW_004619139	BABH01052602	GPS_001650031
ASM15162v1	na	NW_004619140	BABH01052601	GPS_001650032
ASM15162v1	na	NW_004619141	BABH01052600	GPS_001650033
ASM15162v1	na	NW_004619142	BABH01052599	GPS_001650034
ASM15162v1	na	NW_004619143	BABH01052598	GPS_001650035
ASM15162v1	na	NW_004619144	BABH01052597	GPS_001650036
ASM15162v1	na	NW_004619145	BABH01052596	GPS_001650037
ASM15162v1	na	NW_004619146	BABH01052595	GPS_001650038
ASM15162v1	na	NW_004619147	BABH01052594	GPS_001650039
ASM15162v1	na	NW_004619148	BABH01052593	GPS_001650040
ASM15162v1	na	NW_004619149	BABH01052592	GPS_001650041
ASM15162v1	na	NW_004619150	BABH01052591	GPS_001650042
ASM15162v1	na	NW_004619151	BABH01052590	GPS_001650043
ASM15162v1	na	NW_004619152	BABH01052589	GPS_001650044
ASM15162v1	na	NW_004619153	BABH01052588	GPS_001650045
ASM15162v1	na	NW_004619154	BABH01052587	GPS_001650046
ASM15162v1	na	NW_004619155	BABH01052586	GPS_001650047
ASM15162v1	na	NW_004619156	BABH01052585	GPS_001650048
ASM15162v1	na	NW_004619157	BABH01052584	GPS_001650049
ASM15162v1	na	NW_004619158	BABH01052583	GPS_001650050
ASM15162v1	na	NW_004619159	BABH01052582	GPS_001650051
ASM15162v1	na	NW_004619160	BABH01052581	GPS_001650052
ASM15162v1	na	NW_004619161	BABH01052580	GPS_001650053
ASM15162v1	na	NW_004619162	BABH01052579	GPS_001650054
ASM15162v1	na	NW_004619163	BABH01052578	GPS_001650055
ASM15162v1	na	NW_004619164	BABH01052577	GPS_001650056
ASM15162v1	na	NW_004619165	BABH01052576	GPS_001650057
ASM15162v1	na	NW_004619166	BABH01052575	GPS_001650058
ASM15162v1	na	NW_004619167	BABH01052574	GPS_001650059
ASM15162v1	na	NW_004619168	BABH01052573	GPS_001650060
ASM15162v1	na	NW_004619169	BABH01052572	GPS_001650061
ASM15162v1	na	NW_004619170	BABH01052571	GPS_001650062
ASM15162v1	na	NW_004619171	BABH01052570	GPS_001650063
ASM15162v1	na	NW_004619172	BABH01052569	GPS_001650064
ASM15162v1	na	NW_004619173	BABH01052568	GPS_001650065
ASM15162v1	na	NW_004619174	BABH01052567	GPS_001650066
ASM15162v1	na	NW_004619175	BABH01052566	GPS_001650067
ASM15162v1	na	NW_004619176	BABH01052565	GPS_001650068
ASM15162v1	na	NW_004619177	BABH01052564	GPS_001650069
ASM15162v1	na	NW_004619178	BABH01052563	GPS_001650070
ASM15162v1	na	NW_004619179	BABH01052562	GPS_001650071
ASM15162v1	na	NW_004619180	BABH01052561	GPS_001650072
ASM15162v1	na	NW_004619181	BABH01052560	GPS_001650073
ASM15162v1	na	NW_004619182	BABH01052559	GPS_001650074
ASM15162v1	na	NW_004619183	BABH01052558	GPS_001650075
ASM15162v1	na	NW_004619184	BABH01052557	GPS_001650076
ASM15162v1	na	NW_004619185	BABH01052556	GPS_001650077
ASM15162v1	na	NW_004619186	BABH01052555	GPS_001650078
ASM15162v1	na	NW_004619187	BABH01052554	GPS_001650079
ASM15162v1	na	NW_004619188	BABH01052553	GPS_001650080
ASM15162v1	na	NW_004619189	BABH01052552	GPS_001650081
ASM15162v1	na	NW_004619190	BABH01052551	GPS_001650082
ASM15162v1	na	NW_004619191	BABH01052550	GPS_001650083
ASM15162v1	na	NW_004619192	BABH01052549	GPS_001650084
ASM15162v1	na	NW_004619193	BABH01052548	GPS_001650085
ASM15162v1	na	NW_004619194	BABH01052547	GPS_001650086
ASM15162v1	na	NW_004619195	BABH01052546	GPS_001650087
ASM15162v1	na	NW_004619196	BABH01052545	GPS_001650088
ASM15162v1	na	NW_004619197	BABH01052544	GPS_001650089
ASM15162v1	na	NW_004619198	BABH01052543	GPS_001650090
ASM15162v1	na	NW_004619199	BABH01052542	GPS_001650091
ASM15162v1	na	NW_004619200	BABH01052541	GPS_001650092
ASM15162v1	na	NW_004619201	BABH01052540	GPS_001650093
ASM15162v1	na	NW_004619202	BABH01052539	GPS_001650094
ASM15162v1	na	NW_004619203	BABH01052538	GPS_001650095
ASM15162v1	na	NW_004619204	BABH01052537	GPS_001650096
ASM15162v1	na	NW_004619205	BABH01052536	GPS_001650097
ASM15162v1	na	NW_004619206	BABH01052535	GPS_001650098
ASM15162v1	na	NW_004619207	BABH01052534	GPS_001650099
ASM15162v1	na	NW_004619208	BABH01052533	GPS_001650100
ASM15162v1	na	NW_004619209	BABH01052532	GPS_001650101
ASM15162v1	na	NW_004619210	BABH01052531	GPS_001650102
ASM15162v1	na	NW_004619211	BABH01052530	GPS_001650103
ASM15162v1	na	NW_004619212	BABH01052529	GPS_001650104
ASM15162v1	na	NW_004619213	BABH01052528	GPS_001650105
ASM15162v1	na	NW_004619214	BABH01052527	GPS_001650106
ASM15162v1	na	NW_004619215	BABH01052526	GPS_001650107
ASM15162v1	na	NW_004619216	BABH01052525	GPS_001650108
ASM15162v1	na	NW_004619217	BABH01052524	GPS_001650109
ASM15162v1	na	NW_004619218	BABH01052523	GPS_001650110
ASM15162v1	na	NW_004619219	BABH01052522	GPS_001650111
ASM15162v1	na	NW_004619220	BABH01052521	GPS_001650112
ASM15162v1	na	NW_004619221	BABH01052520	GPS_001650113
ASM15162v1	na	NW_004619222	BABH01052519	GPS_001650114
ASM15162v1	na	NW_004619223	BABH01052518	GPS_001650115
ASM15162v1	na	NW_004619224	BABH01052517	GPS_001650116
ASM15162v1	na	NW_004619225	BABH01052516	GPS_001650117
ASM15162v1	na	NW_004619226	BABH01052515	GPS_001650118
ASM15162v1	na	NW_004619227	BABH01052514	GPS_001650119
ASM15162v1	na	NW_004619228	BABH01052513	GPS_001650120
ASM15162v1	na	NW_004619229	BABH01052512	GPS_001650121
ASM15162v1	na	NW_004619230	BABH01052511	GPS_001650122
ASM15162v1	na	NW_004619231	BABH01052510	GPS_001650123
ASM15162v1	na	NW_004619232	BABH01052509	GPS_001650124
ASM15162v1	na	NW_004619233	BABH01052508	GPS_001650125
ASM15162v1	na	NW_004619234	BABH01052507	GPS_001650126
ASM15162v1	na	NW_004619235	BABH01052506	GPS_001650127
ASM15162v1	na	NW_004619236	BABH01052505	GPS_001650128
ASM15162v1	na	NW_004619237	BABH01052504	GPS_001650129
ASM15162v1	na	NW_004619238	BABH01052503	GPS_001650130
ASM15162v1	na	NW_004619239	BABH01052502	GPS_001650131
ASM15162v1	na	NW_004619240	BABH01052501	GPS_001650132
ASM15162v1	na	NW_004619241	BABH01052500	GPS_001650133
ASM15162v1	na	NW_004619242	BABH01052499	GPS_001650134
ASM15162v1	na	NW_004619243	BABH01052498	GPS_001650135
ASM15162v1	na	NW_004619244	BABH01052497	GPS_001650136
ASM15162v1	na	NW_004619245	BABH01052496	GPS_001650137
ASM15162v1	na	NW_004619246	BABH01052495	GPS_001650138
ASM15162v1	na	NW_004619247	BABH01052494	GPS_001650139
ASM15162v1	na	NW_004619248	BABH01052493	GPS_001650140
ASM15162v1	na	NW_004619249	BABH01052492	GPS_001650141
ASM15162v1	na	NW_004619250	BABH01052491	GPS_001650142
ASM15162v1	na	NW_004619251	BABH01052490	GPS_001650143
ASM15162v1	na	NW_004619252	BABH01052489	GPS_001650144
ASM15162v1	na	NW_004619253	BABH01052488	GPS_001650145
ASM15162v1	na	NW_004619254	BABH01052487	GPS_001650146
ASM15162v1	na	NW_004619255	BABH01052486	GPS_001650147
ASM15162v1	na	NW_004619256	BABH01052485	GPS_001650148
ASM15162v1	na	NW_004619257	BABH01052484	GPS_001650149
ASM15162v1	na	NW_004619258	BABH01052483	GPS_001650150
ASM15162v1	na	NW_004619259	BABH01052482	GPS_001650151
ASM15162v1	na	NW_004619260	BABH01052481	GPS_001650152
ASM15162v1	na	NW_004619261	BABH01052480	GPS_001650153
ASM15162v1	na	NW_004619262	BABH01052479	GPS_001650154
ASM15162v1	na	NW_004619263	BABH01052478	GPS_001650155
ASM15162v1	na	NW_004619264	BABH01052477	GPS_001650156
ASM15162v1	na	NW_004619265	BABH01052476	GPS_001650157
ASM15162v1	na	NW_004619266	BABH01052475	GPS_001650158
ASM15162v1	na	NW_004619267	BABH01052474	GPS_001650159
ASM15162v1	na	NW_004619268	BABH01052473	GPS_001650160
ASM15162v1	na	NW_004619269	BABH01052472	GPS_001650161
ASM15162v1	na	NW_004619270	BABH01052471	GPS_001650162
ASM15162v1	na	NW_004619271	BABH01052470	GPS_001650163
ASM15162v1	na	NW_004619272	BABH01052469	GPS_001650164
ASM15162v1	na	NW_004619273	BABH01052468	GPS_001650165
ASM15162v1	na	NW_004619274	BABH01052467	GPS_001650166
ASM15162v1	na	NW_004619275	BABH01052466	GPS_001650167
ASM15162v1	na	NW_004619276	BABH01052465	GPS_001650168
ASM15162v1	na	NW_004619277	BABH01052464	GPS_001650169
ASM15162v1	na	NW_004619278	BABH01052463	GPS_001650170
ASM15162v1	na	NW_004619279	BABH01052462	GPS_001650171
ASM15162v1	na	NW_004619280	BABH01052461	GPS_001650172
ASM15162v1	na	NW_004619281	BABH01052460	GPS_001650173
ASM15162v1	na	NW_004619282	BABH01052459	GPS_001650174
ASM15162v1	na	NW_004619283	BABH01052458	GPS_001650175
ASM15162v1	na	NW_004619284	BABH01052457	GPS_001650176
ASM15162v1	na	NW_004619285	BABH01052456	GPS_001650177
ASM15162v1	na	NW_004619286	BABH01052455	GPS_001650178
ASM15162v1	na	NW_004619287	BABH01052454	GPS_001650179
ASM15162v1	na	NW_004619288	BABH01052453	GPS_001650180
ASM15162v1	na	NW_004619289	BABH01052452	GPS_001650181
ASM15162v1	na	NW_004619290	BABH01052451	GPS_001650182
ASM15162v1	na	NW_004619291	BABH01052450	GPS_001650183
ASM15162v1	na	NW_004619292	BABH01052449	GPS_001650184
ASM15162v1	na	NW_004619293	BABH01052448	GPS_001650185
ASM15162v1	na	NW_004619294	BABH01052447	GPS_001650186
ASM15162v1	na	NW_004619295	BABH01052446	GPS_001650187
ASM15162v1	na	NW_004619296	BABH01052445	GPS_001650188
ASM15162v1	na	NW_004619297	BABH01052444	GPS_001650189
ASM15162v1	na	NW_004619298	BABH01052443	GPS_001650190
ASM15162v1	na	NW_004619299	BABH01052442	GPS_001650191
ASM15162v1	na	NW_004619300	BABH01052441	GPS_001650192
ASM15162v1	na	NW_004619301	BABH01052440	GPS_001650193
ASM15162v1	na	NW_004619302	BABH01052439	GPS_001650194
ASM15162v1	na	NW_004619303	BABH01052438	GPS_001650195
ASM15162v1	na	NW_004619304	BABH01052437	GPS_001650196
ASM15162v1	na	NW_004619305	BABH01052436	GPS_001650197
ASM15162v1	na	NW_004619306	BABH01052435	GPS_001650198
ASM15162v1	na	NW_004619307	BABH01052434	GPS_001650199
ASM15162v1	na	NW_004619308	BABH01052433	GPS_001650200
ASM15162v1	na	NW_004619309	BABH01052432	GPS_001650201
ASM15162v1	na	NW_004619310	BABH01052431	GPS_001650202
ASM15162v1	na	NW_004619311	BABH01052430	GPS_001650203
ASM15162v1	na	NW_004619312	BABH01052429	GPS_001650204
ASM15162v1	na	NW_004619313	BABH01052428	GPS_001650205
ASM15162v1	na	NW_004619314	BABH01052427	GPS_001650206
ASM15162v1	na	NW_004619315	BABH01052426	GPS_001650207
ASM15162v1	na	NW_004619316	BABH01052425	GPS_001650208
ASM15162v1	na	NW_004619317	BABH01052424	GPS_001650209
ASM15162v1	na	NW_004619318	BABH01052423	GPS_001650210
ASM15162v1	na	NW_004619319	BABH01052422	GPS_001650211
ASM15162v1	na	NW_004619320	BABH01052421	GPS_001650212
ASM15162v1	na	NW_004619321	BABH01052420	GPS_001650213
ASM15162v1	na	NW_004619322	BABH01052419	GPS_001650214
ASM15162v1	na	NW_004619323	BABH01052418	GPS_001650215
ASM15162v1	na	NW_004619324	BABH01052417	GPS_001650216
ASM15162v1	na	NW_004619325	BABH01052416	GPS_001650217
ASM15162v1	na	NW_004619326	BABH01052415	GPS_001650218
ASM15162v1	na	NW_004619327	BABH01052414	GPS_001650219
ASM15162v1	na	NW_004619328	BABH01052413	GPS_001650220
ASM15162v1	na	NW_004619329	BABH01052412	GPS_001650221
ASM15162v1	na	NW_004619330	BABH01052411	GPS_001650222
ASM15162v1	na	NW_004619331	BABH01052410	GPS_001650223
ASM15162v1	na	NW_004619332	BABH01052409	GPS_001650224
ASM15162v1	na	NW_004619333	BABH01052408	GPS_001650225
ASM15162v1	na	NW_004619334	BABH01052407	GPS_001650226
ASM15162v1	na	NW_004619335	BABH01052406	GPS_001650227
ASM15162v1	na	NW_004619336	BABH01052405	GPS_001650228
ASM15162v1	na	NW_004619337	BABH01052404	GPS_001650229
ASM15162v1	na	NW_004619338	BABH01052403	GPS_001650230
ASM15162v1	na	NW_004619339	BABH01052402	GPS_001650231
ASM15162v1	na	NW_004619340	BABH01052401	GPS_001650232
ASM15162v1	na	NW_004619341	BABH01052400	GPS_001650233
ASM15162v1	na	NW_004619342	BABH01052399	GPS_001650234
ASM15162v1	na	NW_004619343	BABH01052398	GPS_001650235
ASM15162v1	na	NW_004619344	BABH01052397	GPS_001650236
ASM15162v1	na	NW_004619345	BABH01052396	GPS_001650237
ASM15162v1	na	NW_004619346	BABH01052395	GPS_001650238
ASM15162v1	na	NW_004619347	BABH01052394	GPS_001650239
ASM15162v1	na	NW_004619348	BABH01052393	GPS_001650240
ASM15162v1	na	NW_004619349	BABH01052392	GPS_001650241
ASM15162v1	na	NW_004619350	BABH01052391	GPS_001650242
ASM15162v1	na	NW_004619351	BABH01052390	GPS_001650243
ASM15162v1	na	NW_004619352	BABH01052389	GPS_001650244
ASM15162v1	na	NW_004619353	BABH01052388	GPS_001650245
ASM15162v1	na	NW_004619354	BABH01052387	GPS_001650246
ASM15162v1	na	NW_004619355	BABH01052386	GPS_001650247
ASM15162v1	na	NW_004619356	BABH01052385	GPS_001650248
ASM15162v1	na	NW_004619357	BABH01052384	GPS_001650249
ASM15162v1	na	NW_004619358	BABH01052383	GPS_001650250
ASM15162v1	na	NW_004619359	BABH01052382	GPS_001650251
ASM15162v1	na	NW_004619360	BABH01052381	GPS_001650252
ASM15162v1	na	NW_004619361	BABH01052380	GPS_001650253
ASM15162v1	na	NW_004619362	BABH01052379	GPS_001650254
ASM15162v1	na	NW_004619363	BABH01052378	GPS_001650255
ASM15162v1	na	NW_004619364	BABH01052377	GPS_001650256
ASM15162v1	na	NW_004619365	BABH01052376	GPS_001650257
ASM15162v1	na	NW_004619366	BABH01052375	GPS_001650258
ASM15162v1	na	NW_004619367	BABH01052374	GPS_001650259
ASM15162v1	na	NW_004619368	BABH01052373	GPS_001650260
ASM15162v1	na	NW_004619369	BABH01052372	GPS_001650261
ASM15162v1	na	NW_004619370	BABH01052371	GPS_001650262
ASM15162v1	na	NW_004619371	BABH01052370	GPS_001650263
ASM15162v1	na	NW_004619372	BABH01052369	GPS_001650264
ASM15162v1	na	NW_004619373	BABH01052368	GPS_001650265
ASM15162v1	na	NW_004619374	BABH01052367	GPS_001650266
ASM15162v1	na	NW_004619375	BABH01052366	GPS_001650267
ASM15162v1	na	NW_004619376	BABH01052365	GPS_001650268
ASM15162v1	na	NW_004619377	BABH01052364	GPS_001650269
ASM15162v1	na	NW_004619378	BABH01052363	GPS_001650270
ASM15162v1	na	NW_004619379	BABH01052362	GPS_001650271
ASM15162v1	na	NW_004619380	BABH01052361	GPS_001650272
ASM15162v1	na	NW_004619381	BABH01052360	GPS_001650273
ASM15162v1	na	NW_004619382	BABH01052359	GPS_001650274
ASM15162v1	na	NW_004619383	BABH01052358	GPS_001650275
ASM15162v1	na	NW_004619384	BABH01052357	GPS_001650276
ASM15162v1	na	NW_004619385	BABH01052356	GPS_001650277
ASM15162v1	na	NW_004619386	BABH01052355	GPS_001650278
ASM15162v1	na	NW_004619387	BABH01052354	GPS_001650279
ASM15162v1	na	NW_004619388	BABH01052353	GPS_001650280
ASM15162v1	na	NW_004619389	BABH01052352	GPS_001650281
ASM15162v1	na	NW_004619390	BABH01052351	GPS_001650282
ASM15162v1	na	NW_004619391	BABH01052350	GPS_001650283
ASM15162v1	na	NW_004619392	BABH01052349	GPS_001650284
ASM15162v1	na	NW_004619393	BABH01052348	GPS_001650285
ASM15162v1	na	NW_004619394	BABH01052347	GPS_001650286
ASM15162v1	na	NW_004619395	BABH01052346	GPS_001650287
ASM15162v1	na	NW_004619396	BABH01052345	GPS_001650288
ASM15162v1	na	NW_004619397	BABH01052344	GPS_001650289
ASM15162v1	na	NW_004619398	BABH01052343	GPS_001650290
ASM15162v1	na	NW_004619399	BABH01052342	GPS_001650291
ASM15162v1	na	NW_004619400	BABH01052341	GPS_001650292
ASM15162v1	na	NW_004619401	BABH01052340	GPS_001650293
ASM15162v1	na	NW_004619402	BABH01052339	GPS_001650294
ASM15162v1	na	NW_004619403	BABH01052338	GPS_001650295
ASM15162v1	na	NW_004619404	BABH01052337	GPS_001650296
ASM15162v1	na	NW_004619405	BABH01052336	GPS_001650297
ASM15162v1	na	NW_004619406	BABH01052335	GPS_001650298
ASM15162v1	na	NW_004619407	BABH01052334	GPS_001650299
ASM15162v1	na	NW_004619408	BABH01052333	GPS_001650300
ASM15162v1	na	NW_004619409	BABH01052332	GPS_001650301
ASM15162v1	na	NW_004619410	BABH01052331	GPS_001650302
ASM15162v1	na	NW_004619411	BABH01052330	GPS_001650303
ASM15162v1	na	NW_004619412	BABH01052329	GPS_001650304
ASM15162v1	na	NW_004619413	BABH01052328	GPS_001650305
ASM15162v1	na	NW_004619414	BABH01052327	GPS_001650306
ASM15162v1	na	NW_004619415	BABH01052326	GPS_001650307
ASM15162v1	na	NW_004619416	BABH01052325	GPS_001650308
ASM15162v1	na	NW_004619417	BABH01052324	GPS_001650309
ASM15162v1	na	NW_004619418	BABH01052323	GPS_001650310
ASM15162v1	na	NW_004619419	BABH01052322	GPS_001650311
ASM15162v1	na	NW_004619420	BABH01052321	GPS_001650312
ASM15162v1	na	NW_004619421	BABH01052320	GPS_001650313
ASM15162v1	na	NW_004619422	BABH01052319	GPS_001650314
ASM15162v1	na	NW_004619423	BABH01052318	GPS_001650315
ASM15162v1	na	NW_004619424	BABH01052317	GPS_001650316
ASM15162v1	na	NW_004619425	BABH01052316	GPS_001650317
ASM15162v1	na	NW_004619426	BABH01052315	GPS_001650318
ASM15162v1	na	NW_004619427	BABH01052314	GPS_001650319
ASM15162v1	na	NW_004619428	BABH01052313	GPS_001650320
ASM15162v1	na	NW_004619429	BABH01052312	GPS_001650321
ASM15162v1	na	NW_004619430	BABH01052311	GPS_001650322
ASM15162v1	na	NW_004619431	BABH01052310	GPS_001650323
ASM15162v1	na	NW_004619432	BABH01052309	GPS_001650324
ASM15162v1	na	NW_004619433	BABH01052308	GPS_001650325
ASM15162v1	na	NW_004619434	BABH01052307	GPS_001650326
ASM15162v1	na	NW_004619435	BABH01052306	GPS_001650327
ASM15162v1	na	NW_004619436	BABH01052305	GPS_001650328
ASM15162v1	na	NW_004619437	BABH01052304	GPS_001650329
ASM15162v1	na	NW_004619438	BABH01052303	GPS_001650330
ASM15162v1	na	NW_004619439	BABH01052302	GPS_001650331
ASM15162v1	na	NW_004619440	BABH01052301	GPS_001650332
ASM15162v1	na	NW_004619441	BABH01052300	GPS_001650333
ASM15162v1	na	NW_004619442	BABH01052299	GPS_001650334
ASM15162v1	na	NW_004619443	BABH01052298	GPS_001650335
ASM15162v1	na	NW_004619444	BABH01052297	GPS_001650336
ASM15162v1	na	NW_004619445	BABH01052296	GPS_001650337
ASM15162v1	na	NW_004619446	BABH01052295	GPS_001650338
ASM15162v1	na	NW_004619447	BABH01052294	GPS_001650339
ASM15162v1	na	NW_004619448	BABH01052293	GPS_001650340
ASM15162v1	na	NW_004619449	BABH01052292	GPS_001650341
ASM15162v1	na	NW_004619450	BABH01052291	GPS_001650342
ASM15162v1	na	NW_004619451	BABH01052290	GPS_001650343
ASM15162v1	na	NW_004619452	BABH01052289	GPS_001650344
ASM15162v1	na	NW_004619453	BABH01052288	GPS_001650345
ASM15162v1	na	NW_004619454	BABH01052287	GPS_001650346
ASM15162v1	na	NW_004619455	BABH01052286	GPS_001650347
ASM15162v1	na	NW_004619456	BABH01052285	GPS_001650348
ASM15162v1	na	NW_004619457	BABH01052284	GPS_001650349
ASM15162v1	na	NW_004619458	BABH01052283	GPS_001650350
ASM15162v1	na	NW_004619459	BABH01052282	GPS_001650351
ASM15162v1	na	NW_004619460	BABH01052281	GPS_001650352
ASM15162v1	na	NW_004619461	BABH01052280	GPS_001650353
ASM15162v1	na	NW_004619462	BABH01052279	GPS_001650354
ASM15162v1	na	NW_004619463	BABH01052278	GPS_001650355
ASM15162v1	na	NW_004619464	BABH01052277	GPS_001650356
ASM15162v1	na	NW_004619465	BABH01052276	GPS_001650357
ASM15162v1	na	NW_004619466	BABH01052275	GPS_001650358
ASM15162v1	na	NW_004619467	BABH01052274	GPS_001650359
